Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
RU_13_RT_VN96023_BL_ADL_M__SRR17643220__R1__bfb6317a126f8da393c76b210d01838e	RU_13_RT_VN96023_BL_ADL_M__SRR17643220__R1__bfb6317a126f8da393c76b210d01838e.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29905780.0	0.0	150.0	38.0	26.839542387586572	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96023_BL_ADL_M__SRR17643220__R2__e6d2e16efbf4792bc1dd203fe8e8c10b	RU_13_RT_VN96023_BL_ADL_M__SRR17643220__R2__e6d2e16efbf4792bc1dd203fe8e8c10b.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29905780.0	0.0	150.0	38.0	21.659501468340054	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96026_BL_ADL_M__SRR17643218__R1__e27b90a47d9556b37b0f06da1d9fdf06	RU_13_RT_VN96026_BL_ADL_M__SRR17643218__R1__e27b90a47d9556b37b0f06da1d9fdf06.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3122416.0	0.0	150.0	36.0	48.12654916887913	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96026_BL_ADL_M__SRR17643218__R2__d92fe8473bc259b5064fc8f68994a224	RU_13_RT_VN96026_BL_ADL_M__SRR17643218__R2__d92fe8473bc259b5064fc8f68994a224.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3122416.0	0.0	150.0	37.0	41.14831222480127	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96026_BL_ADL_M__SRR17643219__R1__e9b74ae1c40e87e5dc98c5e2ae4b8735	RU_13_RT_VN96026_BL_ADL_M__SRR17643219__R1__e9b74ae1c40e87e5dc98c5e2ae4b8735.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21562324.0	0.0	150.0	36.0	27.1471787724807	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96026_BL_ADL_M__SRR17643219__R2__614c6ef57b82117d5f97fda14b1ac193	RU_13_RT_VN96026_BL_ADL_M__SRR17643219__R2__614c6ef57b82117d5f97fda14b1ac193.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21562324.0	0.0	150.0	37.0	23.54154274995178	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96034_BL_ADL_M__SRR17643217__R1__2e0dcf5b153e4200ebebf865ed1576ff	RU_13_RT_VN96034_BL_ADL_M__SRR17643217__R1__2e0dcf5b153e4200ebebf865ed1576ff.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23887133.0	0.0	150.0	37.0	27.61519581867904	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96034_BL_ADL_M__SRR17643217__R2__3fed0ff746039fe797068f52ececcb9a	RU_13_RT_VN96034_BL_ADL_M__SRR17643217__R2__3fed0ff746039fe797068f52ececcb9a.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23887133.0	0.0	150.0	38.0	22.882263563334128	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96035_BL_ADL_F__SRR17643215__R1__e43fb682324ec39ad005903118540dc1	RU_13_RT_VN96035_BL_ADL_F__SRR17643215__R1__e43fb682324ec39ad005903118540dc1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3697612.0	0.0	150.0	35.0	46.59793748861183	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96035_BL_ADL_F__SRR17643215__R2__93f0b75f8dbe069cf0cab1cf975a59fd	RU_13_RT_VN96035_BL_ADL_F__SRR17643215__R2__93f0b75f8dbe069cf0cab1cf975a59fd.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3697612.0	0.0	150.0	37.0	38.33789027314488	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96035_BL_ADL_F__SRR17643216__R1__7eb03ef2de59f51a28db5dce0e6aa75d	RU_13_RT_VN96035_BL_ADL_F__SRR17643216__R1__7eb03ef2de59f51a28db5dce0e6aa75d.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22000292.0	0.0	150.0	36.0	25.98826432856743	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96035_BL_ADL_F__SRR17643216__R2__a630cf3012a98d2230897e9c1371e3e1	RU_13_RT_VN96035_BL_ADL_F__SRR17643216__R2__a630cf3012a98d2230897e9c1371e3e1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22000292.0	0.0	150.0	37.0	22.587307046662307	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96037_BL_ADL_M__SRR17643212__R1__2e544e2430011b80db11c2ddd73dced3	RU_13_RT_VN96037_BL_ADL_M__SRR17643212__R1__2e544e2430011b80db11c2ddd73dced3.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2751783.0	0.0	150.0	35.0	49.90589646417459	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96037_BL_ADL_M__SRR17643212__R2__aafeadba9c280f9f22d90159240fd142	RU_13_RT_VN96037_BL_ADL_M__SRR17643212__R2__aafeadba9c280f9f22d90159240fd142.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2751783.0	0.0	150.0	37.0	42.76975921515208	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96037_BL_ADL_M__SRR17643213__R1__3a9baefd0627e5bbdcbfd4e7a393f182	RU_13_RT_VN96037_BL_ADL_M__SRR17643213__R1__3a9baefd0627e5bbdcbfd4e7a393f182.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17608330.0	0.0	150.0	36.0	28.04691198658707	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96037_BL_ADL_M__SRR17643213__R2__a61aecce7c342f0c052db6cd24e6b680	RU_13_RT_VN96037_BL_ADL_M__SRR17643213__R2__a61aecce7c342f0c052db6cd24e6b680.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17608330.0	0.0	150.0	37.0	24.410053651059734	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96053_BL_ADL_F__SRR17643210__R1__982415218d09499db1f15000d74ebd64	RU_13_RT_VN96053_BL_ADL_F__SRR17643210__R1__982415218d09499db1f15000d74ebd64.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3173955.0	0.0	150.0	35.0	48.16072766128614	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96053_BL_ADL_F__SRR17643210__R2__270d57f954abe9677bec974835e4ebfe	RU_13_RT_VN96053_BL_ADL_F__SRR17643210__R2__270d57f954abe9677bec974835e4ebfe.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3173955.0	0.0	150.0	37.0	41.356138652798066	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96053_BL_ADL_F__SRR17643211__R1__55e85e996824566786aac3263d077f26	RU_13_RT_VN96053_BL_ADL_F__SRR17643211__R1__55e85e996824566786aac3263d077f26.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24528566.0	0.0	150.0	36.0	25.549014189993592	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96053_BL_ADL_F__SRR17643211__R2__bd78f02ea0d10f94abebb0fb64ceaa4a	RU_13_RT_VN96053_BL_ADL_F__SRR17643211__R2__bd78f02ea0d10f94abebb0fb64ceaa4a.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24528566.0	0.0	150.0	37.0	22.763383971057564	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96054_BL_ADL_F__SRR17643209__R1__a2d6746af03096218630b8f706e10a46	RU_13_RT_VN96054_BL_ADL_F__SRR17643209__R1__a2d6746af03096218630b8f706e10a46.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21085902.0	0.0	150.0	36.0	27.00623595687106	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96054_BL_ADL_F__SRR17643209__R2__f463e422de2cb1a652f98f7582d6ebc2	RU_13_RT_VN96054_BL_ADL_F__SRR17643209__R2__f463e422de2cb1a652f98f7582d6ebc2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21085902.0	0.0	150.0	38.0	23.44275820283499	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96055_BL_ADL_F__SRR17643208__R1__38ddf0b3c58ca5ebcdf406820234a48b	RU_13_RT_VN96055_BL_ADL_F__SRR17643208__R1__38ddf0b3c58ca5ebcdf406820234a48b.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21908261.0	0.0	150.0	37.0	28.58553352437595	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96055_BL_ADL_F__SRR17643208__R2__e4b7ccb9349e105da7e80f40c18f8930	RU_13_RT_VN96055_BL_ADL_F__SRR17643208__R2__e4b7ccb9349e105da7e80f40c18f8930.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21908261.0	0.0	150.0	38.0	23.586381078888646	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96056_BL_ADL_M__SRR17643207__R1__e64d30f188bbaa6ed94ed073adb9996b	RU_13_RT_VN96056_BL_ADL_M__SRR17643207__R1__e64d30f188bbaa6ed94ed073adb9996b.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24349881.0	0.0	150.0	36.0	26.171675333947015	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96056_BL_ADL_M__SRR17643207__R2__e2577d60b7db19871304094ae1e61c7d	RU_13_RT_VN96056_BL_ADL_M__SRR17643207__R2__e2577d60b7db19871304094ae1e61c7d.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24349881.0	0.0	150.0	37.0	22.498246374436416	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96076_BL_ADL_F__SRR17643205__R1__d315ff6339b2bfd6f156974efae11948	RU_13_RT_VN96076_BL_ADL_F__SRR17643205__R1__d315ff6339b2bfd6f156974efae11948.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3137838.0	0.0	150.0	35.0	48.30792331789041	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96076_BL_ADL_F__SRR17643205__R2__1d126fc9f05190ac67514a789cd2fddc	RU_13_RT_VN96076_BL_ADL_F__SRR17643205__R2__1d126fc9f05190ac67514a789cd2fddc.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3137838.0	0.0	150.0	37.0	41.51493570988305	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96076_BL_ADL_F__SRR17643206__R1__0be116acce09590781dcee0531b772aa	RU_13_RT_VN96076_BL_ADL_F__SRR17643206__R1__0be116acce09590781dcee0531b772aa.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18399290.0	0.0	150.0	36.0	27.96482026352427	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96076_BL_ADL_F__SRR17643206__R2__378a629f6e8bda22e9f447a8ae30fda7	RU_13_RT_VN96076_BL_ADL_F__SRR17643206__R2__378a629f6e8bda22e9f447a8ae30fda7.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18399290.0	0.0	150.0	37.0	24.37602416295422	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96078_BL_ADL_F__SRR17643202__R1__f4cee02242983f5121a4b04dbe63c48c	RU_13_RT_VN96078_BL_ADL_F__SRR17643202__R1__f4cee02242983f5121a4b04dbe63c48c.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4022269.0	0.0	150.0	35.0	46.53887994055549	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96078_BL_ADL_F__SRR17643202__R2__dce93bcfbb2628d48d4819d30ee22a4c	RU_13_RT_VN96078_BL_ADL_F__SRR17643202__R2__dce93bcfbb2628d48d4819d30ee22a4c.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4022269.0	0.0	150.0	37.0	38.13268397289734	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96078_BL_ADL_F__SRR17643204__R1__5b6cc0a6fc569eb9a2d0138073682293	RU_13_RT_VN96078_BL_ADL_F__SRR17643204__R1__5b6cc0a6fc569eb9a2d0138073682293.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20242700.0	0.0	150.0	36.0	27.397717143896607	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96078_BL_ADL_F__SRR17643204__R2__d65612569c73b4e59dd91bc9ef0923b1	RU_13_RT_VN96078_BL_ADL_F__SRR17643204__R2__d65612569c73b4e59dd91bc9ef0923b1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20242700.0	0.0	150.0	37.0	23.65120349984885	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96091_BL_ADL_M__SRR17643200__R1__47fe636183023ef41a0d672a15254da6	RU_13_RT_VN96091_BL_ADL_M__SRR17643200__R1__47fe636183023ef41a0d672a15254da6.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4250131.0	0.0	150.0	36.0	43.53215869813894	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96091_BL_ADL_M__SRR17643200__R2__c7ebcb693d23de6a1684a622b8817b33	RU_13_RT_VN96091_BL_ADL_M__SRR17643200__R2__c7ebcb693d23de6a1684a622b8817b33.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4250131.0	0.0	150.0	37.0	35.911431404924116	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96091_BL_ADL_M__SRR17643201__R1__d19771f42d12acfbc9eb26cbe0bcadc7	RU_13_RT_VN96091_BL_ADL_M__SRR17643201__R1__d19771f42d12acfbc9eb26cbe0bcadc7.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28087843.0	0.0	150.0	36.0	24.342167474181565	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96091_BL_ADL_M__SRR17643201__R2__2419f6d36007014e7475e28a31b4767b	RU_13_RT_VN96091_BL_ADL_M__SRR17643201__R2__2419f6d36007014e7475e28a31b4767b.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28087843.0	0.0	150.0	37.0	20.982180744886474	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96136_BL_ADL_M__SRR17643088__R1__2c206c6edb9b407a5490c45c938c1596	RU_13_RT_VN96136_BL_ADL_M__SRR17643088__R1__2c206c6edb9b407a5490c45c938c1596.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28952302.0	0.0	150.0	36.0	24.097711446629493	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96136_BL_ADL_M__SRR17643088__R2__0d1bbbf5486c5512e63821316a68a87d	RU_13_RT_VN96136_BL_ADL_M__SRR17643088__R2__0d1bbbf5486c5512e63821316a68a87d.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28952302.0	0.0	150.0	37.0	20.205408099921232	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96137_BL_ADL_F__SRR17643085__R1__438c50bb2a9167fbf14eda3b320d16c8	RU_13_RT_VN96137_BL_ADL_F__SRR17643085__R1__438c50bb2a9167fbf14eda3b320d16c8.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3664989.0	0.0	150.0	35.0	47.379263276203304	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	pass	fail
RU_13_RT_VN96137_BL_ADL_F__SRR17643085__R2__41c1c785caadf650faaa7becaf138f6f	RU_13_RT_VN96137_BL_ADL_F__SRR17643085__R2__41c1c785caadf650faaa7becaf138f6f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3664989.0	0.0	150.0	37.0	40.08997544518548	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	pass	fail
RU_13_RT_VN96137_BL_ADL_F__SRR17643087__R1__5749ca6140f33ff8d530ec7e25f2a9fe	RU_13_RT_VN96137_BL_ADL_F__SRR17643087__R1__5749ca6140f33ff8d530ec7e25f2a9fe.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19458128.0	0.0	150.0	36.0	27.17484379834637	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	pass	fail
RU_13_RT_VN96137_BL_ADL_F__SRR17643087__R2__4e0443fc3f0b13c30da1ccd7a4877f7d	RU_13_RT_VN96137_BL_ADL_F__SRR17643087__R2__4e0443fc3f0b13c30da1ccd7a4877f7d.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19458128.0	0.0	150.0	37.0	23.943710781335604	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	pass	fail
RU_13_RT_VN96138_BL_ADL_M__SRR17643084__R1__f6eba889de27472848b1c777a49a13f9	RU_13_RT_VN96138_BL_ADL_M__SRR17643084__R1__f6eba889de27472848b1c777a49a13f9.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24740973.0	0.0	150.0	36.0	25.75592413007603	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96138_BL_ADL_M__SRR17643084__R2__4dbdb7448e46006ba69ed2d7acff64e3	RU_13_RT_VN96138_BL_ADL_M__SRR17643084__R2__4dbdb7448e46006ba69ed2d7acff64e3.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24740973.0	0.0	150.0	37.0	21.600909872884472	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96141_BL_ADL_M__SRR17643082__R1__e03dbd8a2517ace74d01f18e296c30b9	RU_13_RT_VN96141_BL_ADL_M__SRR17643082__R1__e03dbd8a2517ace74d01f18e296c30b9.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3406654.0	0.0	150.0	36.0	47.66480008719903	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96141_BL_ADL_M__SRR17643082__R2__bc0e518a12efd19662e3267373832f74	RU_13_RT_VN96141_BL_ADL_M__SRR17643082__R2__bc0e518a12efd19662e3267373832f74.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3406654.0	0.0	150.0	38.0	40.83847883568815	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96141_BL_ADL_M__SRR17643083__R1__6b2aca545aeb9f55d403ae24aeaa20cf	RU_13_RT_VN96141_BL_ADL_M__SRR17643083__R1__6b2aca545aeb9f55d403ae24aeaa20cf.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21117306.0	0.0	150.0	37.0	27.039331328011556	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96141_BL_ADL_M__SRR17643083__R2__ea4ffd0845091309b5ea9eecd75aa29d	RU_13_RT_VN96141_BL_ADL_M__SRR17643083__R2__ea4ffd0845091309b5ea9eecd75aa29d.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21117306.0	0.0	150.0	37.0	24.3170019124729	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96144_BL_ADL_M__SRR17643081__R1__1438494c90c979ff36d426d55571dcd2	RU_13_RT_VN96144_BL_ADL_M__SRR17643081__R1__1438494c90c979ff36d426d55571dcd2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25387665.0	0.0	150.0	37.0	26.830890180389837	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96144_BL_ADL_M__SRR17643081__R2__3aed3c766b1807ec457867a45e4cb576	RU_13_RT_VN96144_BL_ADL_M__SRR17643081__R2__3aed3c766b1807ec457867a45e4cb576.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25387665.0	0.0	150.0	38.0	22.069062877042178	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96145_BL_ADL_F__SRR17643079__R1__56d15b689c91c3ed4162ce2276a484f6	RU_13_RT_VN96145_BL_ADL_F__SRR17643079__R1__56d15b689c91c3ed4162ce2276a484f6.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4203711.0	0.0	150.0	35.0	45.38291759817498	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96145_BL_ADL_F__SRR17643079__R2__957f88f288d28a5cb06d5a58b0f6c9c5	RU_13_RT_VN96145_BL_ADL_F__SRR17643079__R2__957f88f288d28a5cb06d5a58b0f6c9c5.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4203711.0	0.0	150.0	37.0	37.0988015810552	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96145_BL_ADL_F__SRR17643080__R1__77df01f3475c8c4bbe15ef21464c5983	RU_13_RT_VN96145_BL_ADL_F__SRR17643080__R1__77df01f3475c8c4bbe15ef21464c5983.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19494497.0	0.0	150.0	36.0	27.574927758823463	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96145_BL_ADL_F__SRR17643080__R2__64ed7aeec1e223ef2db3d6aa17687b42	RU_13_RT_VN96145_BL_ADL_F__SRR17643080__R2__64ed7aeec1e223ef2db3d6aa17687b42.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19494497.0	0.0	150.0	37.0	23.791704648599122	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96151_BL_ADL_M__SRR17643077__R1__5b0cb968afee364297047af6e10955c0	RU_13_RT_VN96151_BL_ADL_M__SRR17643077__R1__5b0cb968afee364297047af6e10955c0.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3198812.0	0.0	150.0	35.0	48.722334328789394	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96151_BL_ADL_M__SRR17643077__R2__e5b4bbf1d3de0d7c109cc673956e63ed	RU_13_RT_VN96151_BL_ADL_M__SRR17643077__R2__e5b4bbf1d3de0d7c109cc673956e63ed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3198812.0	0.0	150.0	37.0	41.69695099937997	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96151_BL_ADL_M__SRR17643078__R1__7e217d48a5868066b5dbbaa73762c0fd	RU_13_RT_VN96151_BL_ADL_M__SRR17643078__R1__7e217d48a5868066b5dbbaa73762c0fd.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17555423.0	0.0	150.0	36.0	28.196045229238088	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96151_BL_ADL_M__SRR17643078__R2__ce19a40c241f35ffe1531ad27fe7443d	RU_13_RT_VN96151_BL_ADL_M__SRR17643078__R2__ce19a40c241f35ffe1531ad27fe7443d.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17555423.0	0.0	150.0	37.0	24.810009526235973	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96152_BL_ADL_M__SRR17643074__R1__581db4caabc57bf7748c09793c806bdf	RU_13_RT_VN96152_BL_ADL_M__SRR17643074__R1__581db4caabc57bf7748c09793c806bdf.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3140035.0	0.0	150.0	35.0	49.15326527988116	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96152_BL_ADL_M__SRR17643074__R2__866404fbb8afac7adfd7f851d019b93b	RU_13_RT_VN96152_BL_ADL_M__SRR17643074__R2__866404fbb8afac7adfd7f851d019b93b.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3140035.0	0.0	150.0	37.0	41.96962141077271	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96152_BL_ADL_M__SRR17643076__R1__81b3f3e338e23aeab46c7ab4618cbd8a	RU_13_RT_VN96152_BL_ADL_M__SRR17643076__R1__81b3f3e338e23aeab46c7ab4618cbd8a.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19557822.0	0.0	150.0	36.0	26.977102637564986	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96152_BL_ADL_M__SRR17643076__R2__838500c40d0e1de7151739bb6732bb7e	RU_13_RT_VN96152_BL_ADL_M__SRR17643076__R2__838500c40d0e1de7151739bb6732bb7e.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19557822.0	0.0	150.0	37.0	24.180325086342744	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96153_BL_ADL_F__SRR17643073__R1__41e6ddbfc7d8f5e8cdc735bcf96e254b	RU_13_RT_VN96153_BL_ADL_F__SRR17643073__R1__41e6ddbfc7d8f5e8cdc735bcf96e254b.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20949185.0	0.0	150.0	36.0	27.873573985780887	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96153_BL_ADL_F__SRR17643073__R2__4763b37b7b73e529d095fb0dbae7c2c9	RU_13_RT_VN96153_BL_ADL_F__SRR17643073__R2__4763b37b7b73e529d095fb0dbae7c2c9.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20949185.0	0.0	150.0	37.0	23.86890785479485	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96154_BL_ADL_M__SRR17643072__R1__0937ef0b53fd37c438901a908f039d8f	RU_13_RT_VN96154_BL_ADL_M__SRR17643072__R1__0937ef0b53fd37c438901a908f039d8f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21397091.0	0.0	150.0	36.0	29.148895621283977	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96154_BL_ADL_M__SRR17643072__R2__40694f01993c6eedd71d21feac93b0f0	RU_13_RT_VN96154_BL_ADL_M__SRR17643072__R2__40694f01993c6eedd71d21feac93b0f0.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21397091.0	0.0	150.0	37.0	22.978017440867394	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	pass	fail
RU_13_RT_VN96158_BL_ADL_M__SRR17643070__R1__1c11d3bb6597effb8f4c088786ea4f77	RU_13_RT_VN96158_BL_ADL_M__SRR17643070__R1__1c11d3bb6597effb8f4c088786ea4f77.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3434717.0	0.0	150.0	35.0	47.35285445345334	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
